Angle,M1 Ticks,M2 Ticks,M3 Ticks,M4 Ticks,Direction,M1 Ticks,M2 Ticks,M3 Ticks,M4 Ticks,Direction
25.748308,858.276978,858.276978,858.276978,858.276978,clockwise,0,0,46.740597,46.740597,counterclockwise
16.187784,539.592834,539.592834,539.592834,539.592834,counterclockwise,0,0,1050.830200,1050.830200,clockwise
46.129803,1537.660156,1537.660156,1537.660156,1537.660156,counterclockwise,0,0,1847.432373,1847.432373,counterclockwise
29.812149,993.738403,993.738403,993.738403,993.738403,counterclockwise,0,0,23.567736,23.567736,counterclockwise
4.986197,166.206573,166.206573,166.206573,166.206573,counterclockwise,0,0,350.357269,350.357269,counterclockwise
11.817499,393.916656,393.916656,393.916656,393.916656,clockwise,0,0,1398.539185,1398.539185,clockwise
18.235523,607.850830,607.850830,607.850830,607.850830,clockwise,0,0,223.122437,223.122437,clockwise
26.892637,896.421326,896.421326,896.421326,896.421326,counterclockwise,0,0,582.379944,582.379944,clockwise
42.520939,1417.364746,1417.364746,1417.364746,1417.364746,clockwise,0,0,1323.608887,1323.608887,counterclockwise
23.158367,771.945618,771.945618,771.945618,771.945618,clockwise,0,0,192.526581,192.526581,clockwise
10.333539,344.451324,344.451324,344.451324,344.451324,counterclockwise,0,0,471.060364,471.060364,clockwise
1.674517,55.817242,55.817242,55.817242,55.817242,counterclockwise,0,0,1259.743408,1259.743408,clockwise
27.130947,904.364990,904.364990,904.364990,904.364990,counterclockwise,0,0,1677.454956,1677.454956,counterclockwise
24.485874,816.195862,816.195862,816.195862,816.195862,clockwise,0,0,2226.513916,2226.513916,counterclockwise
5.959694,198.656494,198.656494,198.656494,198.656494,counterclockwise,0,0,1374.729492,1374.729492,clockwise
17.376108,579.203674,579.203674,579.203674,579.203674,clockwise,0,0,623.709351,623.709351,clockwise
16.660130,555.337708,555.337708,555.337708,555.337708,counterclockwise,0,0,819.749756,819.749756,counterclockwise
4.178350,139.278336,139.278336,139.278336,139.278336,counterclockwise,0,0,236.886276,236.886276,clockwise
30.342190,1011.406433,1011.406433,1011.406433,1011.406433,clockwise,0,0,2333.160645,2333.160645,counterclockwise
39.321663,1310.722168,1310.722168,1310.722168,1310.722168,clockwise,0,0,2994.233154,2994.233154,counterclockwise
15.330885,511.029541,511.029541,511.029541,511.029541,clockwise,0,0,214.311798,214.311798,counterclockwise
25.471079,849.036011,849.036011,849.036011,849.036011,clockwise,0,0,232.086075,232.086075,counterclockwise
29.499449,983.315063,983.315063,983.315063,983.315063,counterclockwise,0,0,2537.668457,2537.668457,counterclockwise
34.714226,1157.140991,1157.140991,1157.140991,1157.140991,clockwise,0,0,2905.215820,2905.215820,counterclockwise
32.804367,1093.479004,1093.479004,1093.479004,1093.479004,clockwise,0,0,979.172058,979.172058,counterclockwise
15.552341,518.411438,518.411438,518.411438,518.411438,clockwise,0,0,592.629272,592.629272,counterclockwise
21.981783,732.726135,732.726135,732.726135,732.726135,counterclockwise,0,0,2358.141602,2358.141602,counterclockwise
13.474458,449.148621,449.148621,449.148621,449.148621,counterclockwise,0,0,1767.702026,1767.702026,counterclockwise
46.404320,1546.810791,1546.810791,1546.810791,1546.810791,counterclockwise,0,0,3083.079834,3083.079834,counterclockwise
19.740431,658.014404,658.014404,658.014404,658.014404,counterclockwise,0,0,104.087227,104.087227,clockwise
11.525520,384.184052,384.184052,384.184052,384.184052,clockwise,0,0,623.454590,623.454590,counterclockwise
37.837719,1261.257446,1261.257446,1261.257446,1261.257446,counterclockwise,0,0,448.014771,448.014771,counterclockwise
1.335113,44.503780,44.503780,44.503780,44.503780,counterclockwise,0,0,2846.639160,2846.639160,counterclockwise
3.732226,124.407532,124.407532,124.407532,124.407532,clockwise,0,0,239.063431,239.063431,clockwise
0.241794,8.059813,8.059813,8.059813,8.059813,clockwise,0,0,1923.801392,1923.801392,counterclockwise
23.745714,791.523865,791.523865,791.523865,791.523865,counterclockwise,0,0,427.923218,427.923218,clockwise
22.423010,747.433716,747.433716,747.433716,747.433716,clockwise,0,0,531.144653,531.144653,counterclockwise
31.718521,1057.284058,1057.284058,1057.284058,1057.284058,counterclockwise,0,0,670.322449,670.322449,counterclockwise
0.322391,10.746368,10.746368,10.746368,10.746368,clockwise,0,0,2253.761475,2253.761475,clockwise
11.206105,373.536865,373.536865,373.536865,373.536865,clockwise,0,0,1211.563599,1211.563599,clockwise
16.949627,564.987610,564.987610,564.987610,564.987610,counterclockwise,0,0,1271.890015,1271.890015,counterclockwise
21.188118,706.270630,706.270630,706.270630,706.270630,counterclockwise,0,0,1927.544678,1927.544678,counterclockwise
35.961071,1198.702515,1198.702515,1198.702515,1198.702515,clockwise,0,0,512.147888,512.147888,counterclockwise
7.093631,236.454391,236.454391,236.454391,236.454391,counterclockwise,0,0,1883.668823,1883.668823,clockwise
22.363579,745.452698,745.452698,745.452698,745.452698,counterclockwise,0,0,2130.206299,2130.206299,counterclockwise
1.183977,39.465908,39.465908,39.465908,39.465908,clockwise,0,0,1208.317261,1208.317261,clockwise
44.152351,1471.745117,1471.745117,1471.745117,1471.745117,clockwise,0,0,1707.248901,1707.248901,counterclockwise
16.848738,561.624634,561.624634,561.624634,561.624634,counterclockwise,0,0,1180.623901,1180.623901,clockwise
6.039416,201.313889,201.313889,201.313889,201.313889,counterclockwise,0,0,1281.757568,1281.757568,counterclockwise
0.544502,18.150080,18.150080,18.150080,18.150080,clockwise,0,0,6.340844,6.340844,counterclockwise
32.892128,1096.404297,1096.404297,1096.404297,1096.404297,clockwise,0,0,2088.596924,2088.596924,counterclockwise
10.025651,334.188385,334.188385,334.188385,334.188385,clockwise,0,0,1119.852417,1119.852417,counterclockwise
21.503258,716.775330,716.775330,716.775330,716.775330,counterclockwise,0,0,563.357422,563.357422,clockwise
30.701756,1023.391907,1023.391907,1023.391907,1023.391907,counterclockwise,0,0,1975.927734,1975.927734,counterclockwise
48.581532,1619.384521,1619.384521,1619.384521,1619.384521,clockwise,0,0,2554.118896,2554.118896,counterclockwise
14.672816,489.093903,489.093903,489.093903,489.093903,clockwise,0,0,2042.900024,2042.900024,counterclockwise
4.616371,153.879044,153.879044,153.879044,153.879044,clockwise,0,0,212.771149,212.771149,clockwise
6.861049,228.701660,228.701660,228.701660,228.701660,clockwise,0,0,233.677719,233.677719,clockwise
36.981426,1232.714355,1232.714355,1232.714355,1232.714355,counterclockwise,0,0,2845.853516,2845.853516,counterclockwise
25.710955,857.031860,857.031860,857.031860,857.031860,clockwise,0,0,1792.950562,1792.950562,counterclockwise
25.985249,866.174988,866.174988,866.174988,866.174988,counterclockwise,0,0,3074.749023,3074.749023,counterclockwise
53.913277,1797.109375,1797.109375,1797.109375,1797.109375,counterclockwise,0,0,3131.112549,3131.112549,counterclockwise
14.246240,474.874695,474.874695,474.874695,474.874695,counterclockwise,0,0,262.822296,262.822296,clockwise
3.953729,131.790970,131.790970,131.790970,131.790970,counterclockwise,0,0,1900.170166,1900.170166,clockwise
22.410770,747.025757,747.025757,747.025757,747.025757,counterclockwise,0,0,2191.512939,2191.512939,counterclockwise
24.763033,825.434509,825.434509,825.434509,825.434509,counterclockwise,0,0,388.669220,388.669220,counterclockwise
26.106083,870.202820,870.202820,870.202820,870.202820,counterclockwise,0,0,478.152588,478.152588,clockwise
11.658582,388.619415,388.619415,388.619415,388.619415,counterclockwise,0,0,2293.091553,2293.091553,counterclockwise
37.750420,1258.347412,1258.347412,1258.347412,1258.347412,clockwise,0,0,1085.907837,1085.907837,counterclockwise
12.827376,427.579254,427.579254,427.579254,427.579254,clockwise,0,0,1100.550049,1100.550049,clockwise
16.921833,564.061157,564.061157,564.061157,564.061157,clockwise,0,0,1619.000366,1619.000366,counterclockwise
51.037167,1701.239014,1701.239014,1701.239014,1701.239014,clockwise,0,0,2482.218750,2482.218750,counterclockwise
19.988266,666.275574,666.275574,666.275574,666.275574,clockwise,0,0,387.548706,387.548706,clockwise
17.161720,572.057373,572.057373,572.057373,572.057373,counterclockwise,0,0,934.557861,934.557861,clockwise
8.381156,279.371887,279.371887,279.371887,279.371887,counterclockwise,0,0,2128.474609,2128.474609,counterclockwise
3.075064,102.502136,102.502136,102.502136,102.502136,counterclockwise,0,0,2225.317139,2225.317139,counterclockwise
34.013657,1133.788696,1133.788696,1133.788696,1133.788696,clockwise,0,0,2173.330811,2173.330811,counterclockwise
8.605159,286.838654,286.838654,286.838654,286.838654,counterclockwise,0,0,2457.339600,2457.339600,counterclockwise
54.455936,1815.197998,1815.197998,1815.197998,1815.197998,clockwise,0,0,3103.651367,3103.651367,counterclockwise
3.505281,116.842705,116.842705,116.842705,116.842705,clockwise,0,0,2495.613281,2495.613281,counterclockwise
15.645190,521.506409,521.506409,521.506409,521.506409,counterclockwise,0,0,536.912415,536.912415,counterclockwise
50.696514,1689.883911,1689.883911,1689.883911,1689.883911,clockwise,0,0,2605.231689,2605.231689,counterclockwise
39.198563,1306.618896,1306.618896,1306.618896,1306.618896,clockwise,0,0,2778.837646,2778.837646,counterclockwise
8.756524,291.884155,291.884155,291.884155,291.884155,counterclockwise,0,0,927.096741,927.096741,counterclockwise
12.140261,404.675385,404.675385,404.675385,404.675385,clockwise,0,0,1503.313843,1503.313843,counterclockwise
45.072380,1502.412842,1502.412842,1502.412842,1502.412842,counterclockwise,0,0,1784.687256,1784.687256,counterclockwise
29.388353,979.611877,979.611877,979.611877,979.611877,clockwise,0,0,2090.417480,2090.417480,counterclockwise
30.782825,1026.094238,1026.094238,1026.094238,1026.094238,counterclockwise,0,0,2984.188232,2984.188232,counterclockwise
5.187441,172.914719,172.914719,172.914719,172.914719,clockwise,0,0,1133.463257,1133.463257,clockwise
43.903034,1463.434570,1463.434570,1463.434570,1463.434570,counterclockwise,0,0,1141.179077,1141.179077,counterclockwise
36.198620,1206.620728,1206.620728,1206.620728,1206.620728,counterclockwise,0,0,2978.745361,2978.745361,counterclockwise
34.655838,1155.194702,1155.194702,1155.194702,1155.194702,counterclockwise,0,0,2031.759399,2031.759399,counterclockwise
29.173586,972.452942,972.452942,972.452942,972.452942,clockwise,0,0,1306.000000,1306.000000,counterclockwise
19.999563,666.652161,666.652161,666.652161,666.652161,clockwise,0,0,522.283020,522.283020,clockwise
23.604643,786.821472,786.821472,786.821472,786.821472,clockwise,0,0,2895.657471,2895.657471,counterclockwise
3.144952,104.831749,104.831749,104.831749,104.831749,counterclockwise,0,0,1209.781128,1209.781128,clockwise
1.442827,48.094246,48.094246,48.094246,48.094246,clockwise,0,0,724.027771,724.027771,clockwise
41.570084,1385.669556,1385.669556,1385.669556,1385.669556,clockwise,0,0,1390.084717,1390.084717,counterclockwise
34.287830,1142.927734,1142.927734,1142.927734,1142.927734,clockwise,0,0,1476.066772,1476.066772,counterclockwise
42.938221,1431.274170,1431.274170,1431.274170,1431.274170,clockwise,0,0,2099.839355,2099.839355,counterclockwise
38.887589,1296.253052,1296.253052,1296.253052,1296.253052,clockwise,0,0,2876.914062,2876.914062,counterclockwise
4.786467,159.548904,159.548904,159.548904,159.548904,counterclockwise,0,0,2601.808838,2601.808838,counterclockwise
9.200383,306.679474,306.679474,306.679474,306.679474,clockwise,0,0,2402.895752,2402.895752,counterclockwise
38.541904,1284.730225,1284.730225,1284.730225,1284.730225,clockwise,0,0,2850.484131,2850.484131,counterclockwise
4.797353,159.911789,159.911789,159.911789,159.911789,counterclockwise,0,0,1913.666382,1913.666382,clockwise
52.513676,1750.455933,1750.455933,1750.455933,1750.455933,counterclockwise,0,0,2862.115234,2862.115234,counterclockwise
17.647600,588.253357,588.253357,588.253357,588.253357,clockwise,0,0,1710.775635,1710.775635,counterclockwise
32.099354,1069.978516,1069.978516,1069.978516,1069.978516,clockwise,0,0,2215.729736,2215.729736,counterclockwise
9.221410,307.380341,307.380341,307.380341,307.380341,clockwise,0,0,453.782501,453.782501,counterclockwise
9.412979,313.765991,313.765991,313.765991,313.765991,counterclockwise,0,0,1489.652100,1489.652100,clockwise
4.778574,159.285828,159.285828,159.285828,159.285828,counterclockwise,0,0,166.348694,166.348694,counterclockwise
37.099243,1236.641479,1236.641479,1236.641479,1236.641479,clockwise,0,0,1892.594238,1892.594238,counterclockwise
28.992569,966.419067,966.419067,966.419067,966.419067,counterclockwise,0,0,1669.510010,1669.510010,counterclockwise
38.036743,1267.891479,1267.891479,1267.891479,1267.891479,clockwise,0,0,3087.697754,3087.697754,counterclockwise
41.218170,1373.939087,1373.939087,1373.939087,1373.939087,clockwise,0,0,1191.803101,1191.803101,counterclockwise
25.425917,847.530640,847.530640,847.530640,847.530640,counterclockwise,0,0,2004.448364,2004.448364,counterclockwise
8.010491,267.016388,267.016388,267.016388,267.016388,clockwise,0,0,1423.150879,1423.150879,counterclockwise
2.985742,99.524727,99.524727,99.524727,99.524727,clockwise,0,0,513.242676,513.242676,clockwise
14.653687,488.456299,488.456299,488.456299,488.456299,clockwise,0,0,1641.714966,1641.714966,counterclockwise
29.050543,968.351501,968.351501,968.351501,968.351501,clockwise,0,0,1275.773315,1275.773315,counterclockwise
39.250896,1308.363281,1308.363281,1308.363281,1308.363281,counterclockwise,0,0,1953.964478,1953.964478,counterclockwise
32.546707,1084.890381,1084.890381,1084.890381,1084.890381,counterclockwise,0,0,1704.231201,1704.231201,counterclockwise
51.194038,1706.468018,1706.468018,1706.468018,1706.468018,counterclockwise,0,0,3090.408447,3090.408447,counterclockwise
20.680794,689.359863,689.359863,689.359863,689.359863,clockwise,0,0,259.015350,259.015350,clockwise
27.462763,915.425476,915.425476,915.425476,915.425476,counterclockwise,0,0,1341.166992,1341.166992,counterclockwise
25.723356,857.445251,857.445251,857.445251,857.445251,counterclockwise,0,0,164.579025,164.579025,counterclockwise
0.517190,17.239683,17.239683,17.239683,17.239683,counterclockwise,0,0,1749.494751,1749.494751,counterclockwise
33.494392,1116.479858,1116.479858,1116.479858,1116.479858,counterclockwise,0,0,2763.489990,2763.489990,counterclockwise
22.666245,755.541565,755.541565,755.541565,755.541565,clockwise,0,0,320.028809,320.028809,clockwise
23.531250,784.375061,784.375061,784.375061,784.375061,counterclockwise,0,0,140.502029,140.502029,counterclockwise
18.434633,614.487793,614.487793,614.487793,614.487793,clockwise,0,0,1038.148438,1038.148438,clockwise
1.373345,45.778168,45.778168,45.778168,45.778168,counterclockwise,0,0,1212.353149,1212.353149,counterclockwise
1.722893,57.429764,57.429764,57.429764,57.429764,clockwise,0,0,3046.373291,3046.373291,counterclockwise
35.877983,1195.932861,1195.932861,1195.932861,1195.932861,counterclockwise,0,0,3154.014404,3154.014404,counterclockwise
31.926462,1064.215454,1064.215454,1064.215454,1064.215454,counterclockwise,0,0,1504.982056,1504.982056,counterclockwise
25.132328,837.744324,837.744324,837.744324,837.744324,clockwise,0,0,275.859985,275.859985,counterclockwise
30.278131,1009.271118,1009.271118,1009.271118,1009.271118,clockwise,0,0,2734.715088,2734.715088,counterclockwise
23.702013,790.067139,790.067139,790.067139,790.067139,counterclockwise,0,0,2088.838867,2088.838867,counterclockwise
52.854416,1761.813965,1761.813965,1761.813965,1761.813965,clockwise,0,0,2934.465820,2934.465820,counterclockwise
13.532444,451.081512,451.081512,451.081512,451.081512,counterclockwise,0,0,2699.460449,2699.460449,counterclockwise
8.540544,284.684814,284.684814,284.684814,284.684814,clockwise,0,0,319.061279,319.061279,clockwise
52.498013,1749.933838,1749.933838,1749.933838,1749.933838,counterclockwise,0,0,2651.059082,2651.059082,counterclockwise
46.454720,1548.490723,1548.490723,1548.490723,1548.490723,clockwise,0,0,2231.454102,2231.454102,counterclockwise
22.880583,762.686157,762.686157,762.686157,762.686157,counterclockwise,0,0,456.125275,456.125275,counterclockwise
49.134701,1637.823486,1637.823486,1637.823486,1637.823486,clockwise,0,0,3143.105225,3143.105225,counterclockwise
13.321195,444.039856,444.039856,444.039856,444.039856,counterclockwise,0,0,132.111282,132.111282,clockwise
15.017413,500.580475,500.580475,500.580475,500.580475,counterclockwise,0,0,1078.141235,1078.141235,clockwise
46.038013,1534.600586,1534.600586,1534.600586,1534.600586,counterclockwise,0,0,2630.743408,2630.743408,counterclockwise
51.728214,1724.273926,1724.273926,1724.273926,1724.273926,clockwise,0,0,2601.660156,2601.660156,counterclockwise
3.054688,101.822937,101.822937,101.822937,101.822937,clockwise,0,0,1811.896362,1811.896362,counterclockwise
46.992874,1566.429199,1566.429199,1566.429199,1566.429199,clockwise,0,0,2638.544434,2638.544434,counterclockwise
35.157181,1171.906128,1171.906128,1171.906128,1171.906128,clockwise,0,0,1594.783569,1594.783569,counterclockwise
48.908833,1630.294556,1630.294556,1630.294556,1630.294556,counterclockwise,0,0,2190.163086,2190.163086,counterclockwise
44.894306,1496.476929,1496.476929,1496.476929,1496.476929,clockwise,0,0,2629.155762,2629.155762,counterclockwise
11.516898,383.896637,383.896637,383.896637,383.896637,clockwise,0,0,1659.960693,1659.960693,clockwise
27.762537,925.417969,925.417969,925.417969,925.417969,counterclockwise,0,0,1226.218750,1226.218750,counterclockwise
1.900054,63.335121,63.335121,63.335121,63.335121,clockwise,0,0,694.183044,694.183044,counterclockwise
26.339409,877.980347,877.980347,877.980347,877.980347,clockwise,0,0,1326.817383,1326.817383,counterclockwise
35.214462,1173.815552,1173.815552,1173.815552,1173.815552,clockwise,0,0,2438.393799,2438.393799,counterclockwise
23.994505,799.816895,799.816895,799.816895,799.816895,counterclockwise,0,0,2717.484375,2717.484375,counterclockwise
38.111172,1270.372437,1270.372437,1270.372437,1270.372437,counterclockwise,0,0,2398.401367,2398.401367,counterclockwise
48.975906,1632.530396,1632.530396,1632.530396,1632.530396,counterclockwise,0,0,2527.291504,2527.291504,counterclockwise
29.135277,971.175964,971.175964,971.175964,971.175964,clockwise,0,0,1974.947388,1974.947388,counterclockwise
11.814023,393.800812,393.800812,393.800812,393.800812,clockwise,0,0,152.814102,152.814102,counterclockwise
43.421345,1447.378296,1447.378296,1447.378296,1447.378296,counterclockwise,0,0,1393.497070,1393.497070,counterclockwise
44.104630,1470.154419,1470.154419,1470.154419,1470.154419,clockwise,0,0,2483.593750,2483.593750,counterclockwise
35.566044,1185.534912,1185.534912,1185.534912,1185.534912,counterclockwise,0,0,2963.857422,2963.857422,counterclockwise
15.727860,524.262085,524.262085,524.262085,524.262085,clockwise,0,0,1970.923950,1970.923950,counterclockwise
23.689199,789.640015,789.640015,789.640015,789.640015,clockwise,0,0,2265.437012,2265.437012,counterclockwise
10.662400,355.413361,355.413361,355.413361,355.413361,counterclockwise,0,0,1416.975708,1416.975708,counterclockwise
44.026157,1467.538696,1467.538696,1467.538696,1467.538696,counterclockwise,0,0,3151.959473,3151.959473,counterclockwise
26.730156,891.005249,891.005249,891.005249,891.005249,counterclockwise,0,0,2459.898926,2459.898926,counterclockwise
46.237278,1541.242676,1541.242676,1541.242676,1541.242676,counterclockwise,0,0,2700.756348,2700.756348,counterclockwise
8.636522,287.884094,287.884094,287.884094,287.884094,clockwise,0,0,739.815979,739.815979,clockwise
3.693051,123.101723,123.101723,123.101723,123.101723,clockwise,0,0,1785.578369,1785.578369,clockwise
1.331182,44.372742,44.372742,44.372742,44.372742,clockwise,0,0,2912.762207,2912.762207,counterclockwise
27.696396,923.213257,923.213257,923.213257,923.213257,clockwise,0,0,2168.199707,2168.199707,counterclockwise
50.833336,1694.444702,1694.444702,1694.444702,1694.444702,clockwise,0,0,2555.568848,2555.568848,counterclockwise
17.343746,578.124939,578.124939,578.124939,578.124939,counterclockwise,0,0,960.048035,960.048035,counterclockwise
5.307511,176.917038,176.917038,176.917038,176.917038,counterclockwise,0,0,474.714813,474.714813,clockwise
11.265999,375.533325,375.533325,375.533325,375.533325,clockwise,0,0,853.363281,853.363281,counterclockwise
20.159960,671.998718,671.998718,671.998718,671.998718,clockwise,0,0,126.751076,126.751076,clockwise
46.391373,1546.379150,1546.379150,1546.379150,1546.379150,clockwise,0,0,1912.698730,1912.698730,counterclockwise
31.905952,1063.531860,1063.531860,1063.531860,1063.531860,clockwise,0,0,1039.090698,1039.090698,counterclockwise
23.103485,770.116211,770.116211,770.116211,770.116211,clockwise,0,0,2624.518555,2624.518555,counterclockwise
32.251099,1075.036743,1075.036743,1075.036743,1075.036743,clockwise,0,0,963.905945,963.905945,counterclockwise
15.661660,522.055359,522.055359,522.055359,522.055359,counterclockwise,0,0,1098.487305,1098.487305,clockwise
1.530248,51.008282,51.008282,51.008282,51.008282,clockwise,0,0,1580.828613,1580.828613,clockwise
6.777439,225.914642,225.914642,225.914642,225.914642,clockwise,0,0,456.354767,456.354767,clockwise
9.245789,308.192963,308.192963,308.192963,308.192963,counterclockwise,0,0,225.847229,225.847229,counterclockwise
6.538710,217.957016,217.957016,217.957016,217.957016,counterclockwise,0,0,304.546051,304.546051,counterclockwise
43.937691,1464.589844,1464.589844,1464.589844,1464.589844,clockwise,0,0,3014.212646,3014.212646,counterclockwise
13.190008,439.666962,439.666962,439.666962,439.666962,clockwise,0,0,252.967148,252.967148,clockwise
0.424757,14.158564,14.158564,14.158564,14.158564,counterclockwise,0,0,2386.687500,2386.687500,counterclockwise
41.098431,1369.947754,1369.947754,1369.947754,1369.947754,counterclockwise,0,0,2060.687500,2060.687500,counterclockwise
9.283551,309.451721,309.451721,309.451721,309.451721,clockwise,0,0,1029.923584,1029.923584,clockwise
35.906471,1196.882446,1196.882446,1196.882446,1196.882446,counterclockwise,0,0,2128.716309,2128.716309,counterclockwise
17.282419,576.080688,576.080688,576.080688,576.080688,clockwise,0,0,2578.191650,2578.191650,counterclockwise
49.704830,1656.827759,1656.827759,1656.827759,1656.827759,clockwise,0,0,2597.345215,2597.345215,counterclockwise
17.442537,581.417969,581.417969,581.417969,581.417969,clockwise,0,0,1634.279419,1634.279419,counterclockwise
7.520729,250.690979,250.690979,250.690979,250.690979,counterclockwise,0,0,2038.762085,2038.762085,counterclockwise
23.463306,782.110291,782.110291,782.110291,782.110291,counterclockwise,0,0,584.913391,584.913391,clockwise
23.147226,771.574280,771.574280,771.574280,771.574280,counterclockwise,0,0,1911.603638,1911.603638,counterclockwise
13.324268,444.142303,444.142303,444.142303,444.142303,counterclockwise,0,0,1277.161133,1277.161133,clockwise
12.883833,429.461121,429.461121,429.461121,429.461121,counterclockwise,0,0,2368.823975,2368.823975,counterclockwise
7.140455,238.015198,238.015198,238.015198,238.015198,counterclockwise,0,0,31.232605,31.232605,clockwise
43.857388,1461.913086,1461.913086,1461.913086,1461.913086,clockwise,0,0,1848.973022,1848.973022,counterclockwise
3.830536,127.684555,127.684555,127.684555,127.684555,clockwise,0,0,422.868500,422.868500,clockwise
1.680435,56.014511,56.014511,56.014511,56.014511,clockwise,0,0,1475.035278,1475.035278,clockwise
48.171677,1605.722656,1605.722656,1605.722656,1605.722656,clockwise,0,0,3020.078369,3020.078369,counterclockwise
2.334340,77.811348,77.811348,77.811348,77.811348,counterclockwise,0,0,199.682190,199.682190,clockwise
0.916870,30.562330,30.562330,30.562330,30.562330,counterclockwise,0,0,1192.949097,1192.949097,clockwise
17.292048,576.401611,576.401611,576.401611,576.401611,clockwise,0,0,2743.334961,2743.334961,counterclockwise
46.694794,1556.493286,1556.493286,1556.493286,1556.493286,clockwise,0,0,2193.473633,2193.473633,counterclockwise
15.174085,505.802856,505.802856,505.802856,505.802856,counterclockwise,0,0,2157.580811,2157.580811,counterclockwise
5.511948,183.731598,183.731598,183.731598,183.731598,clockwise,0,0,1013.244080,1013.244080,counterclockwise
39.361637,1312.054688,1312.054688,1312.054688,1312.054688,clockwise,0,0,2606.211914,2606.211914,counterclockwise
39.201614,1306.720581,1306.720581,1306.720581,1306.720581,counterclockwise,0,0,1316.911743,1316.911743,counterclockwise
37.058956,1235.298584,1235.298584,1235.298584,1235.298584,clockwise,0,0,2586.224609,2586.224609,counterclockwise
4.807597,160.253250,160.253250,160.253250,160.253250,clockwise,0,0,1112.480347,1112.480347,clockwise
2.746455,91.548500,91.548500,91.548500,91.548500,clockwise,0,0,1081.515137,1081.515137,counterclockwise
10.374748,345.824982,345.824982,345.824982,345.824982,clockwise,0,0,1623.571411,1623.571411,counterclockwise
38.559986,1285.333008,1285.333008,1285.333008,1285.333008,clockwise,0,0,2792.141846,2792.141846,counterclockwise
35.147476,1171.582642,1171.582642,1171.582642,1171.582642,clockwise,0,0,706.775391,706.775391,counterclockwise
17.201639,573.388000,573.388000,573.388000,573.388000,clockwise,0,0,683.500244,683.500244,clockwise
0.944177,31.472565,31.472565,31.472565,31.472565,counterclockwise,0,0,543.762512,543.762512,counterclockwise
5.825525,194.184174,194.184174,194.184174,194.184174,clockwise,0,0,1897.292603,1897.292603,counterclockwise
26.380962,879.365479,879.365479,879.365479,879.365479,counterclockwise,0,0,1773.215332,1773.215332,counterclockwise
14.715885,490.529541,490.529541,490.529541,490.529541,clockwise,0,0,2460.713867,2460.713867,counterclockwise
21.995909,733.197021,733.197021,733.197021,733.197021,clockwise,0,0,432.010162,432.010162,counterclockwise
23.753557,791.785278,791.785278,791.785278,791.785278,clockwise,0,0,2080.231689,2080.231689,counterclockwise
47.420418,1580.680664,1580.680664,1580.680664,1580.680664,clockwise,0,0,2418.837158,2418.837158,counterclockwise
9.251927,308.397614,308.397614,308.397614,308.397614,clockwise,0,0,2125.546143,2125.546143,counterclockwise
53.410000,1780.333496,1780.333496,1780.333496,1780.333496,counterclockwise,0,0,3166.896973,3166.896973,counterclockwise
37.948223,1264.940918,1264.940918,1264.940918,1264.940918,counterclockwise,0,0,1528.677002,1528.677002,counterclockwise
3.179803,105.993431,105.993431,105.993431,105.993431,counterclockwise,0,0,543.940491,543.940491,clockwise
11.091140,369.704681,369.704681,369.704681,369.704681,clockwise,0,0,2926.817627,2926.817627,counterclockwise
15.482473,516.082458,516.082458,516.082458,516.082458,clockwise,0,0,1257.655396,1257.655396,clockwise
48.303318,1610.110718,1610.110718,1610.110718,1610.110718,counterclockwise,0,0,2535.860352,2535.860352,counterclockwise
49.731342,1657.711548,1657.711548,1657.711548,1657.711548,counterclockwise,0,0,1995.599365,1995.599365,counterclockwise
11.182943,372.764801,372.764801,372.764801,372.764801,counterclockwise,0,0,111.382965,111.382965,counterclockwise
28.549978,951.666016,951.666016,951.666016,951.666016,counterclockwise,0,0,514.057678,514.057678,counterclockwise
15.143478,504.782654,504.782654,504.782654,504.782654,clockwise,0,0,895.826050,895.826050,clockwise
17.623489,587.449707,587.449707,587.449707,587.449707,clockwise,0,0,2074.463867,2074.463867,counterclockwise
45.706245,1523.541626,1523.541626,1523.541626,1523.541626,clockwise,0,0,2296.669678,2296.669678,counterclockwise
27.686666,922.888977,922.888977,922.888977,922.888977,clockwise,0,0,1327.568848,1327.568848,counterclockwise
15.535148,517.838318,517.838318,517.838318,517.838318,counterclockwise,0,0,1193.814819,1193.814819,counterclockwise
15.360371,512.012390,512.012390,512.012390,512.012390,counterclockwise,0,0,563.306641,563.306641,counterclockwise
21.084105,702.803528,702.803528,702.803528,702.803528,clockwise,0,0,547.111145,547.111145,counterclockwise
38.763702,1292.123535,1292.123535,1292.123535,1292.123535,clockwise,0,0,3149.620605,3149.620605,counterclockwise
6.593186,219.772873,219.772873,219.772873,219.772873,clockwise,0,0,2085.133545,2085.133545,counterclockwise
20.501875,683.395874,683.395874,683.395874,683.395874,clockwise,0,0,638.606079,638.606079,counterclockwise
32.010036,1067.001343,1067.001343,1067.001343,1067.001343,counterclockwise,0,0,1828.855835,1828.855835,counterclockwise
11.048518,368.283966,368.283966,368.283966,368.283966,counterclockwise,0,0,1927.430054,1927.430054,counterclockwise
7.514724,250.490829,250.490829,250.490829,250.490829,clockwise,0,0,739.943237,739.943237,counterclockwise
23.730064,791.002197,791.002197,791.002197,791.002197,clockwise,0,0,2893.948730,2893.948730,counterclockwise
